product_id,product_name,category,subcategory,brand,unit_cost,selling_price,supplier_id,product_status,launch_date
660,Everstyle Skincare Result,Health & Beauty,Skincare,PrimeChoice,49.89,68.0,1668,Active,2024-04-17
661,Everstyle Men's Wear Central,Apparel,Men's Wear,UrbanEdge,51.72,96.82,2197,Active,2015-07-02
662,TrueValue Dairy Performance,Grocery,Dairy,UrbanEdge,6.19,9.86,1641,Active,2024-07-11
663,Homestead Kitchenware Our,Home & Garden,Kitchenware,PrimeChoice,44.52,66.25,1691,Active,2021-05-11
664,Everstyle Personal Care Cut,Health & Beauty,Personal Care,RetailMart Basics,362.35,514.85,1731,Active,2017-01-16
665,Vantage Paper Products Your,Office Supplies,Paper Products,UrbanEdge,78.98,100.48,1644,Active,2017-12-21
666,PrimeChoice Tools Suffer,Automotive,Tools,NovaTech,220.45,274.34,2080,Active,2022-10-06
667,UrbanEdge Haircare Hard,Health & Beauty,Haircare,Homestead,312.64,524.92,1050,Active,2026-03-12
668,RetailMart Basics Puzzles Care,Toys & Games,Puzzles,Everstyle,320.51,558.25,767,Active,2025-02-03
669,Vantage Men's Wear Size,Apparel,Men's Wear,UrbanEdge,320.92,486.4,1014,Active,2016-01-24
670,TrueValue Kids' Wear Style,Apparel,Kids' Wear,UrbanEdge,112.15,135.98,1804,Active,2018-07-10
671,NovaTech Board Games Political,Toys & Games,Board Games,Everstyle,325.98,554.94,1065,Active,2019-07-26
672,NovaTech Dairy Help,Grocery,Dairy,NovaTech,354.67,639.61,2055,Active,2022-09-11
673,TrueValue Kids' Wear Rise,Apparel,Kids' Wear,UrbanEdge,352.99,557.41,489,Active,2024-04-01
674,Everstyle Board Games Type,Toys & Games,Board Games,NovaTech,242.66,391.82,530,Active,
675,RetailMart Basics Women's Wear Once,Apparel,Women's Wear,GreenLeaf,244.04,433.57,1783,Active,2016-08-01
676,TrueValue TVs Account,Electronics,TVs,Everstyle,362.66,491.01,345,Active,2023-09-20
677,UrbanEdge Women's Wear Marriage,Apparel,Women's Wear,NovaTech,250.83,474.48,657,Active,2016-11-23
678,RetailMart Basics Cat Just,Pet Supplies,Cat,UrbanEdge,167.4,260.13,1205,Active,2026-02-11
679,Homestead Cat Kitchen,Pet Supplies,Cat,TrueValue,249.38,353.24,1823,Active,2016-03-31
680,TrueValue Paper Products Sea,Office Supplies,Paper Products,PrimeChoice,247.46,432.28,1858,Active,2015-10-11
681,GreenLeaf Puzzles Quality,Toys & Games,Puzzles,RetailMart Basics,316.6,583.02,1307,Active,2018-11-30
682,GreenLeaf Women's Wear Like,Apparel,Women's Wear,GreenLeaf,331.42,545.27,388,Active,2017-02-07
683,PrimeChoice Decor Relate,Home & Garden,Decor,TrueValue,110.28,151.26,1822,Active,2025-03-13
684,GreenLeaf Mobile Phones Mrs,Electronics,Mobile Phones,Vantage,99.53,166.58,1412,Active,2021-07-22
685,Homestead Computer Accessories Social,Electronics,Computer Accessories,Homestead,217.54,257.31,1948,Active,2025-07-04
686,Homestead Paper Products Place,Office Supplies,Paper Products,Homestead,348.3,559.85,1870,Active,2021-12-18
687,PrimeChoice Puzzles Throw,Toys & Games,Puzzles,NovaTech,13.87,16.23,1447,Active,2020-10-23
688,GreenLeaf Cycling System,Sports & Outdoors,Cycling,GreenLeaf,329.06,512.56,927,Active,2017-01-06
689,Vantage Audio Institution,Electronics,Audio,TrueValue,83.83,125.83,1013,Active,2026-06-04
690,RetailMart Basics Audio Join,Electronics,Audio,GreenLeaf,307.89,584.02,2029,Active,2015-11-24
691,GreenLeaf Cycling Deal,Sports & Outdoors,Cycling,PrimeChoice,393.78,541.15,1357,Inactive,2025-08-21
692,Northline Haircare Sell,Health & Beauty,Haircare,TrueValue,143.15,195.1,446,Active,2023-06-27
693,UrbanEdge Fitness Foreign,Sports & Outdoors,Fitness,RetailMart Basics,367.36,497.03,1096,Active,2019-06-25
694,Everstyle Dog History,Pet Supplies,Dog,GreenLeaf,233.41,277.44,935,Active,2023-04-09
695,PrimeChoice TVs Consumer,Electronics,TVs,UrbanEdge,375.01,574.68,1492,Active,2024-05-18
696,RetailMart Basics Furniture According,Home & Garden,Furniture,NovaTech,259.89,399.5,927,Active,2024-05-26
697,Homestead Cat Important,Pet Supplies,Cat,Homestead,311.0,360.72,1895,Active,2017-03-26
698,GreenLeaf Beverages Million,Grocery,Beverages,Vantage,162.84,274.65,982,Active,2015-02-16
699,RetailMart Basics Cycling See,Sports & Outdoors,Cycling,NovaTech,30.77,45.92,244,Active,2019-08-04
700,Vantage Men's Wear Dog,Apparel,Men's Wear,Vantage,289.79,380.8,1557,Active,2022-04-22
701,Northline Skincare Artist,Health & Beauty,Skincare,UrbanEdge,381.51,529.82,679,Active,2022-12-17
702,GreenLeaf Fish Culture,Pet Supplies,Fish,Everstyle,375.67,442.44,363,Active,2019-05-05
703,PrimeChoice Beverages Story,Grocery,Beverages,NovaTech,185.19,217.1,415,Active,2022-10-01
704,UrbanEdge Computer Accessories Tv,Electronics,Computer Accessories,PrimeChoice,261.46,337.54,1575,Active,2018-03-11
705,NovaTech Skincare Group,Health & Beauty,Skincare,Homestead,151.0,188.4,1536,Active,
706,Everstyle Dog Town,Pet Supplies,Dog,Logitech,254.71,478.85,1980,Active,2017-08-19
707,UrbanEdge Writing Instruments Research,Office Supplies,Writing Instruments,TrueValue,175.61,214.75,216,Active,2016-04-13
708,Logitech Women's Wear Customer,Apparel,Women's Wear,TrueValue,85.98,120.55,1343,Inactive,2025-04-28
709,GreenLeaf Women's Wear Possible,Apparel,Women's Wear,PrimeChoice,137.25,233.95,1639,Inactive,2020-01-05
710,UrbanEdge Computer Accessories Practice,Electronics,Computer Accessories,NovaTech,236.01,367.0,1815,Active,2015-12-03
711,Logitech Car Care Their,Automotive,Car Care,Logitech,71.18,111.31,1158,Active,2022-11-15
712,NovaTech Furniture High,Home & Garden,Furniture,PrimeChoice,124.36,156.33,1498,Active,2021-06-25
713,RetailMart Basics Cat Call,Pet Supplies,Cat,TrueValue,380.07,456.45,353,Active,2015-08-10
714,NovaTech Puzzles Soon,Toys & Games,Puzzles,Northline,250.32,439.82,741,Active,2022-05-12
715,PrimeChoice Cat Near,Pet Supplies,Cat,RetailMart Basics,82.92,113.31,1247,Active,2020-05-14
716,TrueValue Fitness Finish,Sports & Outdoors,Fitness,Homestead,334.57,516.61,429,Inactive,2017-09-26
717,Everstyle Cycling Each,Sports & Outdoors,Cycling,PrimeChoice,142.36,196.92,2163,Active,
718,NovaTech Beverages Strong,Grocery,Beverages,Everstyle,314.4,448.13,769,Active,2024-11-01
719,Everstyle Dairy Age,Grocery,Dairy,Northline,352.61,551.49,1961,Active,2025-02-22
720,RetailMart Basics Action Figures There,Toys & Games,Action Figures,NovaTech,346.33,496.76,510,Active,2015-04-23
721,Northline Bakery Our,Grocery,Bakery,Homestead,87.89,147.5,404,Active,2015-04-14
722,TrueValue Decor Town,Home & Garden,Decor,Logitech,371.15,591.22,1775,Active,2025-07-07
723,Homestead Bakery Yourself,Grocery,Bakery,RetailMart Basics,75.68,102.28,527,Active,2016-12-10
724,Logitech Mobile Phones Article,Electronics,Mobile Phones,NovaTech,157.55,255.68,2200,Inactive,2022-06-30
725,Homestead Cycling Off,Sports & Outdoors,Cycling,PrimeChoice,84.74,153.57,2157,Active,2020-03-23
726,RetailMart Basics Cat Serious,Pet Supplies,Cat,UrbanEdge,307.65,365.68,1763,Active,2021-02-26
727,Everstyle Action Figures Fast,Toys & Games,Action Figures,UrbanEdge,39.42,63.68,1349,Active,2019-02-02
728,TrueValue Tools College,Automotive,Tools,Everstyle,271.68,439.89,1367,Active,2016-01-06
729,Vantage Car Care Beyond,Automotive,Car Care,RetailMart Basics,300.08,464.16,775,Active,2019-12-01
730,Homestead Women's Wear Far,Apparel,Women's Wear,Northline,43.61,69.3,1394,Active,2022-09-09
731,UrbanEdge Paper Products Somebody,Office Supplies,Paper Products,RetailMart Basics,42.95,66.92,1087,Active,2016-09-09
732,PrimeChoice Snacks Hit,Grocery,Snacks,RetailMart Basics,43.75,65.88,329,Active,2015-06-06
733,GreenLeaf Camping Do,Sports & Outdoors,Camping,Vantage,55.33,73.95,1692,Active,2025-04-28
734,Logitech Paper Products Professional,Office Supplies,Paper Products,NovaTech,278.37,416.83,2012,Active,2021-07-29
735,Northline Kids' Wear Call,Apparel,Kids' Wear,Homestead,39.64,71.92,384,Active,2015-05-01
736,Homestead Decor Southern,Home & Garden,Decor,Logitech,176.08,206.91,1391,Active,2022-01-12
737,Vantage Car Care Attorney,Automotive,Car Care,Everstyle,343.85,415.73,2125,Active,2021-06-03
738,TrueValue Camping On,Sports & Outdoors,Camping,Vantage,343.43,570.57,658,Active,2018-02-14
739,PrimeChoice Women's Wear Owner,Apparel,Women's Wear,Logitech,268.89,402.68,489,Active,
740,Homestead Car Care Level,Automotive,Car Care,Vantage,60.49,112.2,1803,Active,2022-06-07
741,RetailMart Basics Action Figures Somebody,Toys & Games,Action Figures,RetailMart Basics,309.35,482.65,472,Active,2015-01-27
742,Northline Skincare Exactly,Health & Beauty,Skincare,Logitech,48.42,57.45,1626,Active,2020-03-16
743,Vantage Car Care Piece,Automotive,Car Care,NovaTech,49.81,78.39,1970,Active,
744,Homestead Skincare Smile,Health & Beauty,Skincare,Everstyle,247.69,325.68,1730,Inactive,2022-07-26
745,RetailMart Basics Cycling Bed,Sports & Outdoors,Cycling,Everstyle,66.14,109.46,209,Active,2024-02-12
746,Everstyle Dog Scientist,Pet Supplies,Dog,PrimeChoice,323.64,534.66,1505,Active,2019-09-11
747,Everstyle Cat Court,Pet Supplies,Cat,RetailMart Basics,335.06,629.77,594,Active,2017-04-19
748,NovaTech Car Care Worker,Automotive,Car Care,Homestead,203.61,353.02,1423,Active,2021-10-07
749,GreenLeaf Cycling Run,Sports & Outdoors,Cycling,Everstyle,152.82,286.18,1004,Active,2021-01-01
750,PrimeChoice Decor Want,Home & Garden,Decor,Vantage,302.96,356.11,1790,Active,2018-10-15
751,Homestead Footwear Account,Apparel,Footwear,Everstyle,165.69,247.24,1527,Active,2026-06-23
752,Northline Dog Chance,Pet Supplies,Dog,Vantage,157.86,286.53,1788,Active,2024-07-17
753,Logitech Kids' Wear Represent,Apparel,Kids' Wear,Homestead,7.86,13.3,560,Active,2023-09-15
754,PrimeChoice Personal Care Resource,Health & Beauty,Personal Care,NovaTech,143.22,194.72,489,Active,2021-09-14
755,TrueValue Skincare Car,Health & Beauty,Skincare,Homestead,132.39,197.21,1186,Active,2025-03-26
756,Logitech Bakery Technology,Grocery,Bakery,RetailMart Basics,294.48,382.16,460,Active,2024-04-24
757,TrueValue Skincare Raise,Health & Beauty,Skincare,NovaTech,93.07,159.46,2078,Active,2025-05-31
758,UrbanEdge Writing Instruments Different,Office Supplies,Writing Instruments,Everstyle,201.27,283.88,1338,Active,2019-04-08
759,Logitech Audio Especially,Electronics,Audio,Vantage,87.43,130.37,1733,Active,2017-03-27
760,UrbanEdge Kitchenware Page,Home & Garden,Kitchenware,NovaTech,150.67,282.71,814,Active,2024-04-22
761,Northline Decor Reality,Home & Garden,Decor,TrueValue,240.85,399.33,1143,Active,2026-02-20
762,GreenLeaf Fish Six,Pet Supplies,Fish,Vantage,366.2,493.27,618,Active,2023-04-25
763,Everstyle Mobile Phones Realize,Electronics,Mobile Phones,PrimeChoice,356.45,647.24,424,Inactive,2026-04-29
764,Everstyle Women's Wear Court,Apparel,Women's Wear,Northline,372.65,696.86,1146,Active,2025-07-21
765,Everstyle Action Figures Heart,Toys & Games,Action Figures,Vantage,265.53,398.66,1160,Active,2018-02-05
766,Homestead Camping Under,Sports & Outdoors,Camping,PrimeChoice,312.9,576.36,950,Active,2026-06-16
767,GreenLeaf Furniture Rather,Home & Garden,Furniture,Logitech,231.7,434.02,359,Active,2019-10-06
768,UrbanEdge Fitness Finally,Sports & Outdoors,Fitness,RetailMart Basics,340.31,404.64,359,Active,2023-10-20
769,Logitech TVs Organization,Electronics,TVs,Homestead,63.76,119.58,2146,Active,2025-08-02
770,UrbanEdge Personal Care Order,Health & Beauty,Personal Care,Everstyle,145.01,231.99,2175,Active,2026-01-17
771,NovaTech Tools Author,Automotive,Tools,NovaTech,81.2,112.09,1540,Active,2022-07-01
772,GreenLeaf Cycling He,Sports & Outdoors,Cycling,RetailMart Basics,370.86,564.77,1000,Active,2021-04-22
773,NovaTech Puzzles East,Toys & Games,Puzzles,TrueValue,230.4,311.77,2076,Active,2025-10-17
774,Vantage Computer Accessories Sometimes,Electronics,Computer Accessories,Logitech,46.43,73.76,779,Active,2019-02-19
775,Vantage Cycling Leg,Sports & Outdoors,Cycling,Vantage,181.94,269.16,827,Inactive,2023-03-14
776,PrimeChoice Haircare Sometimes,Health & Beauty,Haircare,GreenLeaf,320.39,431.0,651,Active,2023-10-28
777,TrueValue Skincare Goal,Health & Beauty,Skincare,Homestead,310.62,447.9,238,Active,2026-05-19
778,Homestead Furniture Yeah,Home & Garden,Furniture,GreenLeaf,251.25,442.07,947,Active,2018-10-06
779,Logitech Tools Day,Automotive,Tools,TrueValue,221.7,306.8,601,Active,2017-05-03
780,PrimeChoice Car Care Central,Automotive,Car Care,TrueValue,323.7,397.46,1794,Active,2024-01-07
781,RetailMart Basics Personal Care Deal,Health & Beauty,Personal Care,RetailMart Basics,284.07,398.47,561,Active,2020-08-07
782,UrbanEdge Fitness Drug,Sports & Outdoors,Fitness,Vantage,339.96,573.58,600,Active,2016-01-28
783,PrimeChoice Tools Up,Automotive,Tools,RetailMart Basics,317.51,569.93,204,Active,2023-06-13
784,GreenLeaf Snacks Prove,Grocery,Snacks,NovaTech,334.33,476.48,424,Active,2020-08-31
785,RetailMart Basics Cat Everyone,Pet Supplies,Cat,GreenLeaf,266.45,306.74,537,Active,2020-12-12
786,RetailMart Basics Paper Products Suffer,Office Supplies,Paper Products,Logitech,275.26,506.05,895,Active,2016-01-29
787,UrbanEdge Decor Crime,Home & Garden,Decor,Homestead,20.21,31.38,1617,Active,2020-03-25
788,Everstyle Kitchenware Simply,Home & Garden,Kitchenware,Homestead,197.57,332.01,1508,Active,2025-10-01
789,Everstyle Fitness Require,Sports & Outdoors,Fitness,Vantage,364.73,455.73,1813,Active,2017-12-25
790,Homestead Men's Wear Public,Apparel,Men's Wear,RetailMart Basics,49.15,90.64,2033,Active,2020-10-24
791,Northline Board Games Everything,Toys & Games,Board Games,Vantage,123.63,181.39,549,Active,2018-12-01
792,Everstyle Fitness Management,Sports & Outdoors,Fitness,Vantage,55.32,92.26,887,Active,2023-04-07
793,RetailMart Basics Board Games Factor,Toys & Games,Board Games,PrimeChoice,203.68,342.13,1212,Active,2021-06-22
794,PrimeChoice Kids' Wear Central,Apparel,Kids' Wear,GreenLeaf,182.01,327.94,1424,Active,2020-10-10
795,Northline Audio Prove,Electronics,Audio,PrimeChoice,74.71,140.24,1449,Active,2019-03-14
796,TrueValue Cycling General,Sports & Outdoors,Cycling,UrbanEdge,278.04,507.81,648,Active,2021-11-01
797,Logitech Kitchenware Animal,Home & Garden,Kitchenware,TrueValue,157.47,263.39,1568,Active,2018-10-17
798,RetailMart Basics Tools Too,Automotive,Tools,PrimeChoice,152.94,178.85,1144,Active,2016-07-12
799,RetailMart Basics Cat Treatment,Pet Supplies,Cat,Northline,163.94,278.93,363,Active,2017-03-24
800,Homestead Footwear Beyond,Apparel,Footwear,RetailMart Basics,147.25,172.82,460,Active,2019-07-12
801,Everstyle Kitchenware Firm,Home & Garden,Kitchenware,TrueValue,311.95,496.31,1316,Active,2017-12-19
802,NovaTech Cycling Worker,Sports & Outdoors,Cycling,Northline,298.53,354.28,1932,Active,2022-04-12
803,Logitech Puzzles Major,Toys & Games,Puzzles,UrbanEdge,36.84,43.21,321,Active,2023-08-06
804,Homestead Puzzles Prevent,Toys & Games,Puzzles,Logitech,373.27,546.3,2123,Active,2019-10-04
805,Northline Kitchenware Nation,Home & Garden,Kitchenware,Vantage,51.17,79.64,854,Active,2022-10-24
806,PrimeChoice Writing Instruments Fact,Office Supplies,Writing Instruments,Vantage,369.72,451.36,798,Inactive,2018-02-03
807,PrimeChoice Kitchenware Debate,Home & Garden,Kitchenware,NovaTech,99.77,169.83,518,Active,2023-09-09
808,PrimeChoice Paper Products Certainly,Office Supplies,Paper Products,RetailMart Basics,121.28,200.27,2178,Active,2015-12-08
809,Northline Computer Accessories Compare,Electronics,Computer Accessories,PrimeChoice,351.32,574.59,1417,Active,2022-07-11
810,UrbanEdge Kids' Wear History,Apparel,Kids' Wear,TrueValue,9.1,12.57,1629,Active,2017-10-03
811,TrueValue Car Care Process,Automotive,Car Care,NovaTech,109.65,190.02,521,Active,2019-11-30
812,RetailMart Basics Fish Article,Pet Supplies,Fish,Logitech,29.88,44.5,1795,Active,2025-01-31
813,Everstyle Tools Front,Automotive,Tools,NovaTech,58.75,78.32,535,Active,2024-11-11
814,RetailMart Basics Personal Care Economic,Health & Beauty,Personal Care,RetailMart Basics,73.51,119.87,650,Inactive,2017-02-25
815,NovaTech Dog Particular,Pet Supplies,Dog,Everstyle,212.49,329.24,884,Active,2015-05-19
816,Everstyle Skincare These,Health & Beauty,Skincare,NovaTech,197.24,337.08,536,Active,2025-05-07
817,NovaTech Personal Care Difficult,Health & Beauty,Personal Care,NovaTech,21.33,35.46,1190,Active,2021-08-10
818,Northline Cat Read,Pet Supplies,Cat,Vantage,107.27,163.35,1490,Active,2024-01-18
819,Homestead Skincare Alone,Health & Beauty,Skincare,Homestead,108.56,142.81,383,Active,2021-10-28
820,RetailMart Basics Writing Instruments Weight,Office Supplies,Writing Instruments,GreenLeaf,163.78,288.78,1205,Active,2019-11-12
821,Vantage Fish Option,Pet Supplies,Fish,NovaTech,71.58,114.42,1318,Active,2020-11-15
822,Northline Kids' Wear Speech,Apparel,Kids' Wear,GreenLeaf,75.29,114.75,1237,Active,2015-01-24
823,Northline Camping Song,Sports & Outdoors,Camping,UrbanEdge,382.73,446.04,,Active,2017-08-29
824,PrimeChoice Dog Respond,Pet Supplies,Dog,GreenLeaf,137.56,190.07,1384,Inactive,2018-07-14
825,NovaTech Writing Instruments Plan,Office Supplies,Writing Instruments,GreenLeaf,107.41,139.7,325,Active,2017-02-19
826,Everstyle Writing Instruments Recent,Office Supplies,Writing Instruments,UrbanEdge,184.74,280.66,1957,Active,2024-09-04
827,Logitech Paper Products Then,Office Supplies,Paper Products,TrueValue,167.67,258.07,1260,Active,2021-10-22
828,GreenLeaf Writing Instruments Entire,Office Supplies,Writing Instruments,Northline,182.12,258.63,776,Active,2016-07-30
829,RetailMart Basics Cycling Very,Sports & Outdoors,Cycling,Vantage,240.1,353.29,576,Active,2019-03-17
830,NovaTech Tools Congress,Automotive,Tools,Vantage,284.23,473.19,1529,Active,2022-01-10
831,Northline Dog Ability,Pet Supplies,Dog,Northline,10.43,19.36,2200,Active,2025-03-03
832,RetailMart Basics Personal Care Approach,Health & Beauty,Personal Care,Northline,278.54,458.37,1445,Active,2019-07-31
833,Northline Mobile Phones Particular,Electronics,Mobile Phones,PrimeChoice,301.75,358.71,389,Active,2015-08-24
834,UrbanEdge Car Care At,Automotive,Car Care,Homestead,183.36,326.11,1914,Active,2024-07-27
835,RetailMart Basics Cycling Ten,Sports & Outdoors,Cycling,NovaTech,315.0,388.91,904,Active,2016-07-27
836,Vantage Mobile Phones Nice,Electronics,Mobile Phones,TrueValue,159.24,195.06,963,Active,2017-01-19
837,Vantage Snacks Project,Grocery,Snacks,Northline,287.66,415.07,1085,Active,2023-04-21
838,Northline Car Care Much,Automotive,Car Care,PrimeChoice,380.05,583.44,1262,Active,2016-09-18
839,Homestead Bakery Statement,Grocery,Bakery,PrimeChoice,247.71,342.18,558,Active,2017-12-06
840,NovaTech Paper Products Around,Office Supplies,Paper Products,NovaTech,317.1,381.72,1966,Active,2025-10-17
841,Homestead Mobile Phones Bank,Electronics,Mobile Phones,Northline,217.97,372.52,924,Active,2025-04-09
842,Northline Cat Near,Pet Supplies,Cat,Homestead,130.71,198.22,962,Active,
843,Northline Men's Wear Travel,Apparel,Men's Wear,Logitech,142.26,261.68,1400,Active,2019-04-26
844,Everstyle Footwear Respond,Apparel,Footwear,RetailMart Basics,266.37,397.29,1868,Active,2023-06-05
845,UrbanEdge Puzzles Expect,Toys & Games,Puzzles,Logitech,25.36,41.98,1077,Active,2022-10-30
846,PrimeChoice Fish Claim,Pet Supplies,Fish,GreenLeaf,53.87,69.92,1251,Active,2019-12-28
847,Everstyle Puzzles Friend,Toys & Games,Puzzles,PrimeChoice,324.39,432.15,1963,Active,2025-06-23
848,Everstyle Dog Dinner,Pet Supplies,Dog,Everstyle,195.44,306.46,341,Active,2015-12-19
849,TrueValue Car Care Piece,Automotive,Car Care,Logitech,276.94,495.81,1405,Active,2021-12-13
850,UrbanEdge Personal Care Over,Health & Beauty,Personal Care,Everstyle,234.07,398.59,1770,Inactive,2024-08-06
851,Everstyle Dog Indicate,Pet Supplies,Dog,GreenLeaf,76.57,122.17,1216,Active,2015-08-31
852,NovaTech Paper Products Important,Office Supplies,Paper Products,Everstyle,272.08,467.74,461,Active,2023-09-08
853,Homestead Dog Understand,Pet Supplies,Dog,Logitech,100.85,158.61,1121,Active,2017-12-02
854,PrimeChoice Haircare Help,Health & Beauty,Haircare,Vantage,210.01,353.67,759,Active,2017-02-27
855,Logitech Puzzles Budget,Toys & Games,Puzzles,TrueValue,332.64,481.83,429,Active,2016-12-07
856,Northline Furniture Old,Home & Garden,Furniture,Vantage,92.55,158.83,371,Active,2015-04-16
857,Logitech Dairy Center,Grocery,Dairy,PrimeChoice,272.44,446.02,1126,Active,2021-11-13
858,Vantage Kids' Wear Line,Apparel,Kids' Wear,Vantage,216.44,260.2,1677,Active,2016-05-16
859,Logitech Beverages Hear,Grocery,Beverages,PrimeChoice,94.5,112.43,1604,Active,2018-07-14
860,Northline Dairy Middle,Grocery,Dairy,NovaTech,17.57,33.09,1125,Active,2023-02-11
861,NovaTech Furniture Decade,Home & Garden,Furniture,Logitech,30.51,38.2,289,Active,2016-06-16
862,Logitech Haircare Child,Health & Beauty,Haircare,PrimeChoice,86.12,159.17,2001,Active,2026-04-22
863,NovaTech Dairy Responsibility,Grocery,Dairy,TrueValue,138.78,198.07,1831,Active,2021-09-02
864,TrueValue Men's Wear Eye,Apparel,Men's Wear,Northline,185.12,275.1,1368,Inactive,2024-05-20
865,PrimeChoice Writing Instruments Fine,Office Supplies,Writing Instruments,Vantage,81.85,97.51,855,Active,2015-02-11
866,RetailMart Basics Camping Late,Sports & Outdoors,Camping,UrbanEdge,241.5,284.66,1430,Active,2020-11-24
867,UrbanEdge Tools Subject,Automotive,Tools,TrueValue,91.3,166.17,1999,Active,2017-08-08
868,Vantage Audio Paper,Electronics,Audio,Everstyle,79.29,105.03,1859,Active,2026-06-19
869,NovaTech Footwear Quickly,Apparel,Footwear,UrbanEdge,211.24,257.06,1619,Inactive,2022-04-18
870,Homestead Footwear Safe,Apparel,Footwear,PrimeChoice,68.7,110.9,393,Active,2025-01-05
871,RetailMart Basics Men's Wear Threat,Apparel,Men's Wear,RetailMart Basics,274.04,473.69,1961,Active,2024-03-25
872,Homestead Personal Care Station,Health & Beauty,Personal Care,GreenLeaf,73.66,115.61,973,Active,2018-01-18
873,GreenLeaf Car Care Reality,Automotive,Car Care,Homestead,271.79,472.45,1817,Active,
874,Everstyle Dog What,Pet Supplies,Dog,Homestead,257.2,471.82,477,Active,2020-04-29
875,Vantage Men's Wear Such,Apparel,Men's Wear,Northline,193.39,333.2,237,Inactive,2016-03-16
876,GreenLeaf Personal Care Particular,Health & Beauty,Personal Care,UrbanEdge,224.83,341.04,2062,Active,2026-08-06
877,PrimeChoice Dairy Short,Grocery,Dairy,Northline,57.24,79.43,1748,Active,2023-07-21
878,RetailMart Basics Action Figures Magazine,Toys & Games,Action Figures,UrbanEdge,284.4,539.47,1671,Active,2025-08-13
879,Vantage Action Figures Growth,Toys & Games,Action Figures,TrueValue,364.88,463.62,373,Active,2020-08-24
880,Northline Cycling Girl,Sports & Outdoors,Cycling,Logitech,395.1,608.9,1752,Active,2023-05-26
881,GreenLeaf Car Care Your,Automotive,Car Care,GreenLeaf,372.58,608.19,986,Active,2015-11-27
882,UrbanEdge Audio Both,Electronics,Audio,Everstyle,341.1,503.98,1272,Active,2024-02-01
883,Vantage Paper Products Benefit,Office Supplies,Paper Products,GreenLeaf,327.45,474.36,354,Inactive,2025-12-12
884,TrueValue Car Care Apply,Automotive,Car Care,Vantage,88.97,165.59,1907,Active,2015-01-07
885,NovaTech TVs Deal,Electronics,TVs,Logitech,112.69,212.09,1096,Active,2026-06-06
886,Homestead Action Figures Successful,Toys & Games,Action Figures,NovaTech,314.0,441.08,824,Active,2019-02-24
887,Homestead Camping Leader,Sports & Outdoors,Camping,NovaTech,358.25,414.74,308,Active,2017-08-20
888,TrueValue Writing Instruments Mission,Office Supplies,Writing Instruments,Northline,213.6,322.61,1100,Active,2015-06-29
889,UrbanEdge Board Games Special,Toys & Games,Board Games,PrimeChoice,387.81,616.81,253,Active,2023-03-28
890,Everstyle Dog Doctor,Pet Supplies,Dog,Everstyle,302.3,461.99,798,Active,2025-07-11
891,Logitech Writing Instruments Cell,Office Supplies,Writing Instruments,TrueValue,392.83,476.07,854,Active,2015-08-27
892,Everstyle Beverages Find,Grocery,Beverages,GreenLeaf,5.58,7.25,1537,Active,2021-01-09
893,UrbanEdge Camping Body,Sports & Outdoors,Camping,Homestead,27.58,34.37,633,Active,2020-01-10
894,Everstyle Mobile Phones Once,Electronics,Mobile Phones,TrueValue,344.97,438.05,1840,Active,2018-07-16
895,UrbanEdge Fish Test,Pet Supplies,Fish,Logitech,148.77,187.95,1981,Active,2019-12-28
896,PrimeChoice Cat Free,Pet Supplies,Cat,RetailMart Basics,363.53,451.97,1238,Active,2020-03-06
897,UrbanEdge Furniture Pick,Home & Garden,Furniture,RetailMart Basics,20.28,27.75,1684,Active,2022-01-15
898,Vantage Women's Wear Explain,Apparel,Women's Wear,Homestead,227.91,371.34,1588,Active,2016-02-19
899,Northline Skincare American,Health & Beauty,Skincare,Vantage,233.97,423.34,1830,Active,2023-03-09
900,GreenLeaf Writing Instruments Voice,Office Supplies,Writing Instruments,PrimeChoice,259.81,332.47,303,Active,2016-07-18
901,Homestead Cat Young,Pet Supplies,Cat,TrueValue,20.75,29.71,926,Active,2025-10-06
902,Vantage Kitchenware Billion,Home & Garden,Kitchenware,UrbanEdge,45.3,60.63,1508,Active,2021-04-10
903,Vantage Furniture Able,Home & Garden,Furniture,NovaTech,215.74,319.33,1935,Active,2025-09-02
904,Logitech Audio Third,Electronics,Audio,NovaTech,101.23,150.32,,Inactive,2024-03-21
905,NovaTech Puzzles Human,Toys & Games,Puzzles,PrimeChoice,274.85,425.59,1102,Active,2015-11-23
906,Northline Writing Instruments Avoid,Office Supplies,Writing Instruments,Homestead,78.26,102.19,800,Active,2018-04-07
907,PrimeChoice Dog Life,Pet Supplies,Dog,PrimeChoice,377.45,471.94,1952,Active,2022-01-01
908,Homestead Board Games Individual,Toys & Games,Board Games,PrimeChoice,171.45,230.54,1560,Active,2017-05-29
909,Everstyle Fitness Close,Sports & Outdoors,Fitness,GreenLeaf,128.5,162.03,1045,Inactive,2017-11-04
910,NovaTech Decor Look,Home & Garden,Decor,PrimeChoice,32.62,38.5,914,Active,2016-08-28
911,Logitech Cycling But,Sports & Outdoors,Cycling,TrueValue,285.79,531.82,1901,Active,2024-04-02
912,Northline Car Care Simple,Automotive,Car Care,Northline,126.04,156.89,611,Active,2022-11-25
913,UrbanEdge Paper Products Friend,Office Supplies,Paper Products,UrbanEdge,36.52,63.08,461,Active,2023-05-23
