product_id,product_name,category,subcategory,brand,unit_cost,selling_price,supplier_id,product_status,launch_date
24435,Logitech Kitchenware Tough,Home & Garden,Kitchenware,PrimeChoice,94.69,128.39,850.0,Active,2025-05-01
19592,Homestead Fitness Resource,Sports & Outdoors,Fitness,RetailMart Basics,167.71,201.12,1195.0,Inactive,2016-07-25
20476,Northline Decor Your,Home & Garden,Decor,Vantage,283.88,500.59,1387.0,Active,2018-06-15
21836,Everstyle Paper Products Simple,Office Supplies,Paper Products,NovaTech,32.21,47.03,1340.0,Active,2022-01-11
17366,Vantage Kitchenware Let,Home & Garden,Kitchenware,Logitech,316.72,452.33,213.0,Active,2019-06-25
29167,Northline Footwear Part,Apparel,Footwear,RetailMart Basics,31.72,48.07,2081.0,Inactive,
11867,PrimeChoice Puzzles Evening,Toys & Games,Puzzles,Logitech,83.1,117.5,1413.0,Active,2024-11-21
14670,Logitech Tools Table,Automotive,Tools,TrueValue,353.26,588.7,1057.0,Active,2024-10-05
28610,NovaTech Bakery Month,Grocery,Bakery,Everstyle,145.12,169.17,831.0,Active,2019-06-30
8237,PrimeChoice Kitchenware Occur,Home & Garden,Kitchenware,PrimeChoice,132.27,208.36,2143.0,Active,2020-01-10
9586,TrueValue Writing Instruments Goal,Office Supplies,Writing Instruments,UrbanEdge,104.46,178.49,426.0,Active,2022-08-10
5904,NovaTech Computer Accessories Before,Electronics,Computer Accessories,TrueValue,373.91,541.83,2190.0,Active,2015-07-25
8805,Everstyle Beverages Charge,Grocery,Beverages,,373.68,549.26,996.0,Inactive,2025-01-01
10924,TrueValue Men's Wear Ever,Apparel,Men's Wear,UrbanEdge,142.82,234.96,1119.0,Active,2022-04-19
4423,TrueValue Fitness Every,Sports & Outdoors,Fitness,Homestead,10.38,13.27,908.0,ACTIVE,2015-12-27
7728,PrimeChoice Dog Management,Pet Supplies,Dog,PrimeChoice,267.09,489.74,1581.0,Active,2022-05-12
2825,Vantage Computer Accessories General,Electronics,Computer Accessories,NovaTech,280.38,437.82,405.0,Active,2016-12-31
10330,UrbanEdge Writing Instruments Generation,Office Supplies,Writing Instruments,TrueValue,23.09,34.63,312.0,Active,2021-12-15
22283,GreenLeaf Paper Products Read,Office Supplies,Paper Products,RetailMart Basics,274.39,401.15,1604.0,Active,2022-12-11
21690,Northline Car Care Player,Automotive,Car Care,Everstyle,209.99,388.04,375.0,Active,2024-06-19
26546,Northline Dairy Stock,Grocery,Dairy,UrbanEdge,396.3,658.56,2089.0,Active,2026-03-22
6534,Homestead Dairy Center,Grocery,Dairy,Vantage,272.77,499.53,1070.0,Active,2016-03-07
20975,RetailMart Basics TVs Pretty,Electronics,TVs,TrueValue,25.12,40.48,214.0,Active,2023-07-07
19417,UrbanEdge Kitchenware Our,Home & Garden,Kitchenware,Vantage,252.05,320.61,653.0,Active,2025-08-21
26794,PrimeChoice Mobile Phones Husband,Electronics,Mobile Phones,Northline,281.1,323.72,1552.0,Active,2021-02-18
11344,Northline Tools Debate,Automotive,Tools,UrbanEdge,135.32,215.09,1735.0,Active,
12790,RetailMart Basics Cycling Teach,Sports & Outdoors,Cycling,Northline,313.21,543.64,708.0,Active,2021-07-13
24702,Everstyle Women's Wear Knowledge,Apparel,Women's Wear,Northline,209.24,368.42,569.0,Inactive,2019-11-23
24578,Logitech Decor Tonight,Home & Garden,Decor,TrueValue,65.79,116.96,635.0,Active,2018-10-28
25123,TrueValue Fitness Radio,Sports & Outdoors,Fitness,UrbanEdge,46.11,65.15,783.0,Inactive,2023-11-07
21493,UrbanEdge Action Figures Exist,Toys & Games,Action Figures,Homestead,136.17,227.73,270.0,Active,2018-03-06
6083,Vantage Beverages Never,Grocery,Beverages,Vantage,10.58,14.27,1353.0,Active,2020-06-26
14625,Everstyle Writing Instruments Although,Office Supplies,Writing Instruments,NovaTech,88.76,108.37,1003.0,Active,
6648,RetailMart Basics Mobile Phones Of,Electronics,Mobile Phones,Homestead,160.59,244.4,1053.0,Active,2018-06-04
2272,Vantage Board Games Leader,Toys & Games,Board Games,GreenLeaf,195.43,270.84,1446.0,Active,2023-05-27
25493,RetailMart Basics Dairy Budget,Grocery,Dairy,Vantage,352.92,515.58,1305.0,Active,2021-06-08
13031,PrimeChoice Skincare Set,Health & Beauty,Skincare,Everstyle,314.35,501.03,2091.0,active,2026-05-20
27145,Homestead Camping Ball,Sports & Outdoors,Camping,NovaTech,186.03,225.99,306.0,Active,
26904,Everstyle Footwear Happy,Apparel,Footwear,Northline,325.19,589.1,335.0,Active,2018-09-08
20500,PrimeChoice Paper Products Stop,Office Supplies,Paper Products,PrimeChoice,125.36,198.84,243.0,Active,2022-10-23
29814,Homestead Footwear Half,Apparel,Footwear,Everstyle,58.53,96.16,1693.0,Active,
2095,Northline Cat Think,Pet Supplies,Cat,RetailMart Basics,353.84,653.32,959.0,Active,2022-05-21
8445,Logitech Furniture Relationship,Home & Garden,Furniture,Logitech,292.51,411.72,265.0,Active,2024-05-20
22573,RetailMart Basics Writing Instruments Argue,Office Supplies,Writing Instruments,Northline,189.32,226.3,,Active,2015-12-01
11767,  Logitech Women's Wear Sell  ,Apparel,Women's Wear,PrimeChoice,10.33,13.29,1678.0,Active,2025-06-15
586,PrimeChoice Car Care Write,Automotive,Car Care,TrueValue,34.53,62.39,1710.0,Inactive,2021-02-08
18123,Homestead Dog Republican,Pet Supplies,Dog,Logitech,376.91,661.92,405.0,Active,2017-04-10
5353,PrimeChoice Dog Floor,Pet Supplies,Dog,NovaTech,237.59,341.49,1349.0,Active,2016-07-05
23307,NovaTech Dog On,Pet Supplies,Dog,Everstyle,356.17,644.66,1526.0,Active,
23219,Northline Dairy Information,Grocery,Dairy,UrbanEdge,110.87,146.23,777.0,Active,2022-05-01
7672,Homestead Kitchenware Happen,Home & Garden,Kitchenware,Logitech,160.79,265.21,761.0,Active,2019-01-13
13679,Homestead Personal Care But,Health & Beauty,Personal Care,UrbanEdge,378.21,696.57,,Active,2026-01-03
12504,GreenLeaf Writing Instruments Send,Office Supplies,Writing Instruments,Homestead,141.94,259.07,1683.0,Active,
11326,GreenLeaf Bakery Cause,Grocery,Bakery,NovaTech,319.23,547.87,1484.0,Active,2016-11-03
18773,Vantage Board Games She,Toys & Games,Board Games,PrimeChoice,263.12,342.5,368.0,Active,2020-09-03
25027,UrbanEdge Action Figures Including,Toys & Games,Action Figures,GreenLeaf,306.8,442.76,670.0,Active,2025-09-21
27570,RetailMart Basics Furniture Wall,Home & Garden,Furniture,NovaTech,320.78,606.11,1375.0,Active,2021-08-18
14555,UrbanEdge Men's Wear Economic,Apparel,Men's Wear,RetailMart Basics,34.35,51.16,1581.0,Active,2015-12-10
23687,Vantage Footwear Rather,Apparel,Footwear,Everstyle,119.4,182.95,1527.0,Active,2024-03-26
8433,TrueValue Action Figures Old,Toys & Games,Action Figures,Everstyle,249.4,332.71,818.0,Active,2019-09-16
21813,Vantage Beverages Model,Grocery,Beverages,Vantage,377.72,708.24,934.0,Active,2016-01-26
3689,GreenLeaf Fish Thus,,Fish,PrimeChoice,179.45,230.79,438.0,Active,2016-09-12
15978,GreenLeaf Paper Products Lay,Office Supplies,Paper Products,Northline,294.04,379.15,,Active,2024-12-18
12788,PrimeChoice Furniture Particularly,Home & Garden,Furniture,Northline,339.65,588.98,415.0,Inactive,2020-04-06
3702,Logitech Fish Little,Pet Supplies,Fish,,144.37,210.87,584.0,Active,2017-08-24
19932,NovaTech Fitness Expert,Sports & Outdoors,Fitness,PrimeChoice,369.58,555.87,417.0,Active,2019-02-07
9313,Vantage Dog Certain,Pet Supplies,Dog,Homestead,267.75,482.56,900.0,Active,2015-10-18
29594,UrbanEdge Furniture Police,Home & Garden,Furniture,Everstyle,51.28,96.04,456.0,Active,
21353,RetailMart Basics Mobile Phones Million,Electronics,Mobile Phones,RetailMart Basics,210.82,356.01,1748.0,Active,2018-04-01
11290,TrueValue Car Care Affect,Automotive,Car Care,Homestead,234.78,363.94,1936.0,Active,2023-01-01
24896,Logitech Fitness Much,Sports & Outdoors,Fitness,PrimeChoice,311.69,449.99,1696.0,Active,2018-05-26
15630,GreenLeaf Footwear Edge,Apparel,Footwear,PrimeChoice,182.11,303.66,614.0,Active,
15297,RetailMart Basics Footwear Indeed,Apparel,Footwear,Everstyle,282.18,460.28,1528.0,Active,2020-01-02
5673,NovaTech Footwear Interesting,Apparel,Footwear,UrbanEdge,199.49,235.03,520.0,Active,
12899,Everstyle Footwear Television,Apparel,Footwear,NovaTech,354.18,488.93,1644.0,Active,2020-03-16
7615,Vantage Writing Instruments Sit,Office Supplies,Writing Instruments,Northline,321.82,583.24,,Active,2015-11-14
12669,GreenLeaf Furniture Across,Home & Garden,Furniture,GreenLeaf,164.17,214.77,302.0,Active,2017-08-17
26308,Northline Car Care Cold,Automotive,Car Care,PrimeChoice,6.31,9.38,1863.0,active,2022-07-03
8155,PrimeChoice Cat This,Pet Supplies,Cat,Homestead,332.69,501.3,1853.0,Active,2019-05-03
25662,Vantage TVs Peace,Electronics,TVs,Logitech,372.84,457.9,753.0,Active,2020-03-27
4520,GreenLeaf Personal Care Floor,Health & Beauty,Personal Care,Everstyle,140.45,251.33,1863.0,Active,2021-04-19
2750,Homestead Snacks Tv,Grocery,Snacks,RetailMart Basics,72.09,121.89,1794.0,Active,2018-12-02
22823,PrimeChoice Audio Key,Electronics,Audio,Northline,33.67,57.62,1876.0,Active,2016-07-09
20908,GreenLeaf Puzzles Know,Toys & Games,Puzzles,Vantage,78.35,107.0,1098.0,Active,2023-01-22
22242,Vantage Snacks Foreign,Grocery,Snacks,Everstyle,384.82,599.5,643.0,Active,
2680,Logitech Skincare Stage,Health & Beauty,Skincare,UrbanEdge,293.39,472.93,1608.0,Active,2016-08-01
22401,Northline Cat Visit,Pet Supplies,Cat,UrbanEdge,254.8,307.04,772.0,Active,2020-04-25
27347,Vantage Personal Care Country,,Personal Care,RetailMart Basics,377.68,520.69,508.0,Active,2015-03-28
26194,PrimeChoice Decor Produce,Home & Garden,Decor,UrbanEdge,166.83,226.11,1932.0,Active,2019-06-28
13501,Vantage Haircare Car,Health & Beauty,Haircare,UrbanEdge,227.34,330.09,1647.0,Active,2020-07-30
11828,RetailMart Basics Cat Third,Pet Supplies,Cat,Vantage,238.61,298.26,1691.0,Active,2019-02-17
14519,GreenLeaf Audio Head,Electronics,Audio,NovaTech,298.47,561.03,1771.0,Active,2020-06-23
19137,GreenLeaf Kids' Wear Would,Apparel,Kids' Wear,RetailMart Basics,343.96,544.48,1867.0,Active,2021-06-17
3846,UrbanEdge Fish Money,Pet Supplies,Fish,Northline,133.74,171.8,1928.0,Active,
2906,Vantage TVs History,Electronics,TVs,RetailMart Basics,349.19,539.09,844.0,Inactive,2017-10-24
3774,UrbanEdge Tools Director,Automotive,Tools,Homestead,32.92,59.33,851.0,Active,2015-12-25
19559,PrimeChoice Men's Wear Hope,Apparel,Men's Wear,Logitech,210.24,262.06,1133.0,Active,2021-03-01
392,NovaTech Men's Wear Operation,Apparel,Men's Wear,NovaTech,381.11,686.06,1656.0,Active,2019-02-17
8827,Northline Beverages Impact,Grocery,Beverages,GreenLeaf,211.24,306.05,833.0,Active,2023-07-18
18389,Everstyle Snacks Possible,Grocery,Snacks,NovaTech,61.91,103.26,2074.0,Active,2015-04-19
26315,Vantage Tools Difference,Automotive,Tools,NovaTech,388.19,712.54,1075.0,Active,2016-12-11
7783,Vantage Bakery Already,Grocery,Bakery,Logitech,106.15,175.77,664.0,Active,2018-08-16
4920,UrbanEdge Kitchenware Ok,Home & Garden,Kitchenware,Everstyle,294.82,395.56,1447.0,Active,2020-05-20
8463,RetailMart Basics Footwear Page,Apparel,Footwear,PrimeChoice,50.11,86.45,1406.0,Active,2025-08-05
15102,Homestead Beverages With,Grocery,Beverages,TrueValue,208.83,358.77,921.0,Active,2023-09-25
8248,NovaTech Personal Care Wife,Health & Beauty,Personal Care,RetailMart Basics,215.32,321.4,1457.0,Active,2016-05-29
12003,Logitech Tools Computer,Automotive,Tools,Vantage,202.32,341.23,1473.0,Active,2023-06-01
30037,RetailMart Basics Personal Care Them,Health & Beauty,Personal Care,Everstyle,155.24,279.09,2050.0,Active,2025-07-27
17753,UrbanEdge Women's Wear Between,Apparel,Women's Wear,Homestead,312.0,523.9,1526.0,Active,
27997,Vantage TVs Sister,Electronics,TVs,Vantage,397.89,558.17,1394.0,Active,2016-04-04
7066,Northline Dairy Police,Grocery,Dairy,Homestead,344.93,561.69,,Active,2021-03-27
17520,Northline Personal Care Heavy,Health & Beauty,Personal Care,TrueValue,175.4,222.92,1218.0,Active,2016-10-06
26830,UrbanEdge Paper Products But,Office Supplies,Paper Products,UrbanEdge,330.44,466.45,382.0,Active,2023-05-17
3050,GreenLeaf Computer Accessories Several,Electronics,Computer Accessories,NovaTech,206.43,367.25,1618.0,Active,
1866,PrimeChoice Footwear Employee,Apparel,Footwear,RetailMart Basics,332.95,611.3,2168.0,Active,2023-04-12
8716,UrbanEdge TVs Herself,Electronics,TVs,Logitech,288.43,498.25,1531.0,Active,2018-09-17
27523,GreenLeaf Bakery Ability,Grocery,Bakery,TrueValue,354.84,516.52,2175.0,Active,2023-08-08
10528,RetailMart Basics Cycling Radio,Sports & Outdoors,Cycling,RetailMart Basics,244.19,409.9,1349.0,Active,2015-08-01
19007,RetailMart Basics Kitchenware Network,Home & Garden,Kitchenware,UrbanEdge,161.07,217.26,576.0,Active,2019-11-27
29605,Everstyle Snacks Loss,Grocery,Snacks,Homestead,306.45,400.3,2120.0,Active,2021-08-21
18457,Homestead Bakery Economy,Grocery,Bakery,Homestead,359.85,639.95,1815.0,Active,2022-01-08
29812,Logitech Paper Products Begin,Office Supplies,Paper Products,Homestead,295.11,364.43,1679.0,Active,2019-03-13
19251,  RetailMart Basics TVs Environmental  ,Electronics,TVs,Everstyle,275.07,500.93,1384.0,Active,2019-04-17
15528,Vantage Paper Products Actually,Office Supplies,Paper Products,Homestead,305.73,388.21,2188.0,Active,2017-10-11
14623,PrimeChoice Audio Exist,Electronics,Audio,NovaTech,189.04,272.95,1843.0,ACTIVE,2021-07-01
19364,Logitech Fish Chair,Pet Supplies,Fish,TrueValue,367.99,570.56,1739.0,Active,2018-07-01
5786,NovaTech Audio Raise,Electronics,Audio,PrimeChoice,305.16,361.78,435.0,Active,
14270,NovaTech Puzzles Need,Toys & Games,Puzzles,Logitech,265.65,350.32,1703.0,Active,2019-03-18
7010,UrbanEdge Kitchenware Idea,Home & Garden,Kitchenware,NovaTech,291.25,397.16,1533.0,Active,2026-06-18
3879,Northline Dairy Physical,Grocery,Dairy,Everstyle,71.63,112.98,1341.0,Active,2016-07-27
25087,Vantage Writing Instruments Still,Office Supplies,Writing Instruments,NovaTech,255.64,415.27,1695.0,Active,2017-05-26
12700,GreenLeaf Cycling Conference,Sports & Outdoors,Cycling,Everstyle,251.37,334.83,219.0,Active,2019-03-23
13179,NovaTech Camping Last,Sports & Outdoors,Camping,Homestead,278.32,384.21,,Active,2015-10-09
4080,Vantage Snacks Leg,Grocery,Snacks,Homestead,280.27,366.84,2119.0,Active,2015-12-23
24489,Logitech Action Figures Doctor,Toys & Games,Action Figures,NovaTech,396.41,605.95,2153.0,Active,
23689,Vantage Bakery Memory,Grocery,Bakery,RetailMart Basics,233.88,384.61,454.0,Active,
13695,TrueValue Skincare Could,Health & Beauty,Skincare,PrimeChoice,58.98,87.88,2067.0,Active,2017-05-30
23093,Vantage Paper Products Agree,Office Supplies,Paper Products,RetailMart Basics,259.52,298.64,1975.0,Active,2021-08-20
7130,Northline Writing Instruments Beat,Office Supplies,Writing Instruments,PrimeChoice,164.46,311.35,798.0,Active,2025-08-11
23491,Vantage Beverages Indeed,Grocery,Beverages,PrimeChoice,175.95,243.67,1275.0,Active,2019-12-14
4991,Northline Fitness Class,Sports & Outdoors,Fitness,RetailMart Basics,6.37,9.1,1709.0,Active,2018-10-31
10176,Logitech Men's Wear Ten,Apparel,Men's Wear,GreenLeaf,107.3,131.87,2010.0,Inactive,2018-05-09
13867,GreenLeaf Kitchenware Professional,Home & Garden,Kitchenware,RetailMart Basics,87.97,121.83,1945.0,Active,2025-05-04
3435,UrbanEdge Kitchenware Treatment,Home & Garden,Kitchenware,Northline,279.97,369.76,896.0,Active,2022-03-09
27331,NovaTech Skincare Firm,Health & Beauty,Skincare,GreenLeaf,17.98,23.78,1859.0,active,2019-05-17
14479,RetailMart Basics Dog Last,Pet Supplies,Dog,Homestead,46.96,64.93,485.0,Active,2023-03-01
14017,RetailMart Basics Fitness His,Sports & Outdoors,Fitness,,257.87,375.83,1635.0,Active,2022-07-01
21665,  PrimeChoice Women's Wear Check  ,Apparel,Women's Wear,GreenLeaf,223.02,269.89,682.0,Active,2020-05-03
12751,GreenLeaf Personal Care Carry,Health & Beauty,Personal Care,Northline,111.42,195.15,1225.0,Active,2021-01-03
5106,Vantage Cat Which,Pet Supplies,Cat,RetailMart Basics,315.51,576.31,548.0,Inactive,2021-10-12
842,Northline Cat Near,Pet Supplies,Cat,Homestead,130.71,198.22,962.0,Active,
2898,Everstyle Computer Accessories Early,Electronics,Computer Accessories,NovaTech,352.63,545.82,1939.0,Active,2023-10-20
7049,Northline Cycling Recent,Sports & Outdoors,Cycling,PrimeChoice,63.65,118.98,1621.0,Active,2021-09-20
26149,UrbanEdge Skincare Fund,Health & Beauty,Skincare,GreenLeaf,234.87,302.32,269.0,Active,
2650,Vantage Dog Smile,Pet Supplies,Dog,UrbanEdge,157.67,230.47,2154.0,Inactive,2016-05-04
26389,UrbanEdge Personal Care Source,Health & Beauty,Personal Care,Everstyle,318.8,473.88,1252.0,Active,2016-10-29
14894,Northline Puzzles Upon,Toys & Games,Puzzles,Logitech,107.52,150.53,551.0,Active,2019-06-06
8312,NovaTech Camping Able,Sports & Outdoors,Camping,UrbanEdge,192.24,311.72,1402.0,Active,2016-05-26
19349,Logitech Mobile Phones Continue,Electronics,Mobile Phones,PrimeChoice,384.33,722.71,435.0,Active,2023-06-02
12034,PrimeChoice Dairy Glass,Grocery,Dairy,Northline,33.88,51.09,866.0,Active,
17973,Northline Personal Care Major,,Personal Care,NovaTech,15.8,28.41,2040.0,Active,2022-01-08
23030,Northline Camping None,Sports & Outdoors,Camping,GreenLeaf,686.4,528.0,216.0,ACTIVE,2016-09-07
6009,PrimeChoice Bakery Especially,Grocery,Bakery,TrueValue,281.62,498.29,1705.0,Active,2015-12-02
26279,Vantage Fitness Likely,Sports & Outdoors,Fitness,PrimeChoice,59.73,101.87,873.0,Active,2020-09-16
6500,UrbanEdge Tools Day,Automotive,Tools,Everstyle,198.86,260.46,1429.0,Active,2023-06-08
8192,Vantage Fish Dream,Pet Supplies,Fish,Logitech,35.64,58.07,281.0,Active,2020-03-04
2597,Everstyle Kitchenware Shoulder,Home & Garden,Kitchenware,TrueValue,228.39,311.77,1514.0,Inactive,
20343,  Northline Footwear Small  ,Apparel,Footwear,Northline,267.84,506.77,1306.0,Active,
10563,PrimeChoice Kitchenware Put,Home & Garden,Kitchenware,Everstyle,255.06,432.55,1542.0,Active,2026-08-18
21648,Everstyle Dog Bring,Pet Supplies,Dog,Vantage,261.73,496.25,531.0,Active,2026-08-08
19385,NovaTech Furniture My,Home & Garden,Furniture,RetailMart Basics,209.36,263.99,1767.0,Active,2018-08-06
14898,Everstyle Haircare Five,Health & Beauty,Haircare,Everstyle,261.03,433.21,1297.0,Active,2018-01-29
26495,UrbanEdge Tools Attack,Automotive,Tools,PrimeChoice,395.96,460.34,1950.0,Active,2016-09-14
10650,PrimeChoice Haircare Wind,Health & Beauty,Haircare,Logitech,23.73,29.45,,Active,
5135,Logitech Kitchenware Recognize,Home & Garden,Kitchenware,,288.58,462.96,693.0,Active,2024-08-15
21988,Logitech Computer Accessories Travel,Electronics,Computer Accessories,GreenLeaf,209.39,257.77,471.0,Active,2024-03-13
3207,Vantage Men's Wear Fight,Apparel,Men's Wear,PrimeChoice,61.43,75.95,815.0,Active,
10964,RetailMart Basics Women's Wear Provide,Apparel,Women's Wear,NovaTech,366.68,569.06,1474.0,Active,2015-04-16
22619,Homestead Personal Care War,Health & Beauty,Personal Care,Northline,99.87,148.42,814.0,Active,2024-07-08
1928,Northline Writing Instruments Rock,Office Supplies,Writing Instruments,UrbanEdge,129.02,160.92,1559.0,Active,2023-03-09
23851,UrbanEdge Footwear Military,Apparel,Footwear,TrueValue,399.96,664.79,1880.0,Active,2022-10-15
741,RetailMart Basics Action Figures Somebody,Toys & Games,Action Figures,RetailMart Basics,309.35,482.65,472.0,Active,
3679,NovaTech Dairy Specific,Grocery,Dairy,Homestead,35.81,58.29,1136.0,Active,2024-04-06
6635,Homestead Paper Products International,Office Supplies,Paper Products,Vantage,30.55,50.72,1336.0,Active,2021-01-24
27399,Logitech Writing Instruments Away,Office Supplies,Writing Instruments,Homestead,125.7,200.61,1217.0,Active,2018-03-01
4159,GreenLeaf Personal Care Feeling,Health & Beauty,Personal Care,Everstyle,240.64,296.54,2143.0,Active,2020-06-11
24681,Homestead Computer Accessories Agreement,Electronics,Computer Accessories,NovaTech,192.43,295.96,234.0,Inactive,2021-12-30
6563,Everstyle Tools Leg,Automotive,Tools,GreenLeaf,105.2,170.15,2075.0,Active,2016-12-17
24110,Northline Decor Moment,Home & Garden,Decor,Homestead,172.37,274.69,1173.0,Active,2017-04-04
8975,Everstyle Mobile Phones Old,Electronics,Mobile Phones,Northline,50.42,93.97,1141.0,Active,2016-12-02
14424,RetailMart Basics Personal Care Out,Health & Beauty,Personal Care,UrbanEdge,79.01,138.86,518.0,Active,2017-09-24
1054,PrimeChoice Dog Receive,Pet Supplies,Dog,Vantage,195.06,327.16,2090.0,Active,2023-06-23
21317,PrimeChoice Decor Election,Home & Garden,Decor,UrbanEdge,284.29,332.43,1980.0,Active,2025-09-26
26077,RetailMart Basics Action Figures Huge,Toys & Games,Action Figures,NovaTech,335.28,512.51,1290.0,Active,2025-05-31
2130,Logitech Car Care Economy,Automotive,Car Care,RetailMart Basics,223.43,383.32,675.0,Active,2023-01-09
20968,Northline Cat Scientist,Pet Supplies,Cat,GreenLeaf,60.99,89.95,1709.0,Active,
16212,UrbanEdge Action Figures Necessary,Toys & Games,Action Figures,GreenLeaf,53.48,81.96,669.0,Active,2015-07-09
7321,GreenLeaf Writing Instruments Win,Office Supplies,Writing Instruments,TrueValue,178.672,137.44,1755.0,Inactive,2018-11-27
20657,PrimeChoice Paper Products Your,Office Supplies,Paper Products,Northline,165.27,215.52,1271.0,Active,2019-06-26
3150,Northline Women's Wear Rock,Apparel,Women's Wear,GreenLeaf,307.44,393.3,777.0,Active,2021-08-26
17702,TrueValue Audio Its,Electronics,Audio,NovaTech,75.62,100.46,2173.0,Active,2021-05-27
4257,GreenLeaf Car Care Energy,Automotive,Car Care,NovaTech,45.73,53.65,754.0,Active,2017-12-19
6964,PrimeChoice Kids' Wear Shoulder,Apparel,Kids' Wear,GreenLeaf,5.81,7.63,,Active,2019-04-06
6274,Homestead Paper Products Middle,Office Supplies,Paper Products,Logitech,224.37,312.6,1638.0,active,
7342,RetailMart Basics Kids' Wear Official,Apparel,Kids' Wear,TrueValue,263.81,336.92,1471.0,Active,2017-08-11
9353,Everstyle Tools Marriage,Automotive,Tools,Homestead,89.32,130.7,1224.0,Active,2020-05-24
2411,NovaTech Snacks Discuss,Grocery,Snacks,RetailMart Basics,294.19,453.83,1988.0,Active,2022-07-25
12041,Homestead Writing Instruments Bit,Office Supplies,Writing Instruments,,124.35,231.38,1436.0,Active,2022-07-25
12024,Homestead Paper Products A,Office Supplies,Paper Products,,37.18,50.88,1978.0,Inactive,
27401,  GreenLeaf Car Care Until  ,Automotive,Car Care,TrueValue,111.13,164.48,1465.0,Active,2020-11-17
12782,Everstyle Dog Color,Pet Supplies,Dog,RetailMart Basics,197.54,321.47,256.0,Active,2021-06-30
26098,GreenLeaf Puzzles Fight,Toys & Games,Puzzles,Northline,62.78,118.84,1219.0,Active,2018-11-17
20020,RetailMart Basics Footwear Break,Apparel,Footwear,RetailMart Basics,42.34,72.03,621.0,Active,2020-06-27
8114,  Everstyle Dog Begin  ,Pet Supplies,Dog,NovaTech,344.85,607.56,1054.0,Active,2018-09-09
29059,Vantage Personal Care Bad,Health & Beauty,Personal Care,TrueValue,233.59,310.99,906.0,Active,
23218,PrimeChoice Decor Work,Home & Garden,Decor,GreenLeaf,223.53,409.5,386.0,Active,2025-02-03
14631,RetailMart Basics Action Figures Professor,Toys & Games,Action Figures,TrueValue,333.84,574.71,285.0,Active,2018-03-29
1303,Northline Bakery Station,Grocery,Bakery,TrueValue,363.55,566.59,1458.0,Active,2022-05-29
26871,TrueValue Tools Series,Automotive,Tools,Homestead,333.59,480.43,429.0,Inactive,2015-03-17
581,Northline TVs Pay,Electronics,TVs,Homestead,350.26,561.79,516.0,Active,2025-04-02
13184,UrbanEdge Car Care House,Automotive,Car Care,UrbanEdge,117.74,193.76,216.0,Active,2017-07-11
14677,Everstyle Computer Accessories Catch,Electronics,Computer Accessories,UrbanEdge,399.46,620.86,1201.0,Active ,2018-11-21
22941,Logitech TVs History,Electronics,TVs,GreenLeaf,315.42,498.77,448.0,Active,2017-07-23
4735,Vantage Fish Read,Pet Supplies,Fish,RetailMart Basics,324.03,376.41,686.0,Active,2024-04-03
9976,PrimeChoice Tools Reflect,Automotive,Tools,Homestead,74.16,98.7,1096.0,Active,2015-07-13
15151,TrueValue Paper Products Exactly,Office Supplies,Paper Products,Homestead,154.51,220.99,2051.0,Active,2025-04-26
27199,Northline Haircare It,Health & Beauty,Haircare,GreenLeaf,250.8,460.21,717.0,Active,2021-06-27
1423,Logitech Haircare Life,Health & Beauty,Haircare,Homestead,321.05,378.98,213.0,Inactive,2025-11-25
17660,GreenLeaf Paper Products Wait,Office Supplies,Paper Products,Northline,383.23,647.51,978.0,Active,2018-02-07
10602,NovaTech Haircare Sometimes,Health & Beauty,Haircare,RetailMart Basics,393.69,604.08,391.0,Active,2017-09-16
26744,  GreenLeaf Action Figures Get  ,Toys & Games,Action Figures,PrimeChoice,92.04,109.54,1927.0,Active,2019-02-14
27000,Vantage Fitness Stop,Sports & Outdoors,Fitness,Northline,18.5,21.5,462.0,Active,
10981,TrueValue Car Care During,Automotive,Car Care,Homestead,212.04,316.48,465.0,Active,2026-07-18
9410,GreenLeaf Cycling Step,Sports & Outdoors,Cycling,Homestead,354.77,519.33,1163.0,Active,2023-11-25
6858,NovaTech Personal Care Whether,Health & Beauty,Personal Care,GreenLeaf,6.13,7.7,2089.0,Active,2025-09-14
11752,Logitech Beverages Resource,Grocery,Beverages,Logitech,379.52,699.5,369.0,Active,2016-11-16
11105,  NovaTech Furniture Result  ,Home & Garden,Furniture,Logitech,170.68,313.36,1450.0,Active,2015-06-15
4800,Logitech Puzzles Assume,Toys & Games,Puzzles,NovaTech,112.96,175.65,472.0,Active,2018-01-16
10378,Logitech Action Figures Example,Toys & Games,Action Figures,Everstyle,73.25,92.11,330.0,Active,2018-04-29
21447,Everstyle Car Care Court,Automotive,Car Care,UrbanEdge,178.64,321.09,2084.0,Active,2017-07-19
16757,PrimeChoice Kitchenware Something,Home & Garden,Kitchenware,PrimeChoice,93.66,149.46,842.0,Active,
16482,Logitech Cycling When,Sports & Outdoors,Cycling,Northline,152.0,202.99,1626.0,Active,
4821,Vantage Men's Wear Than,Apparel,Men's Wear,Everstyle,104.29,188.71,279.0,Active ,
17936,UrbanEdge Cat Generation,Pet Supplies,Cat,UrbanEdge,317.74,567.76,1211.0,Active,2015-03-08
6130,Northline Writing Instruments It,Office Supplies,Writing Instruments,UrbanEdge,153.11,257.27,2144.0,Active,2021-10-28
13315,GreenLeaf Tools Easy,Automotive,Tools,Everstyle,320.44,608.05,2158.0,Active,2021-05-15
